canal,url_canal,nome_video,url_video,data_visualizacao
Me Salva! ENEM 2021,https://www.youtube.com/channel/UCWv7JMNjrWlVtkiBmygefHQ,Me Salva! Extensivo de Matemática - CONEX01 - Operações com conjuntosMe Salva! ENEM 202123 de fev. de 2021 10:41:14 BRT,https://www.youtube.com/watch?v=A1dV5U-AiHw,2021-02-23 10:41:14
Curso em Vídeo,https://www.youtube.com/channel/UCrWvhVmt0Qac3HgsjQK62FQ,O que é Git? O que é versionamento? - Curso de Git e GitHubCurso em Vídeo22 de fev. de 2021 15:19:40 BRT,https://www.youtube.com/watch?v=xEKo29OWILE,2021-02-22 15:19:40
Curso em Vídeo,https://www.youtube.com/channel/UCrWvhVmt0Qac3HgsjQK62FQ,Curso Python #09 - Manipulando TextoCurso em Vídeo21 de fev. de 2021 11:32:37 BRT,https://www.youtube.com/watch?v=a7DH88vk2Sk,2021-02-21 11:32:37
Curso em Vídeo,https://www.youtube.com/channel/UCrWvhVmt0Qac3HgsjQK62FQ,Exercício Python #021 - Tocando um MP3Curso em Vídeo21 de fev. de 2021 11:25:55 BRT,https://www.youtube.com/watch?v=9FiEji_fzvk,2021-02-21 11:25:55
Curso em Vídeo,https://www.youtube.com/channel/UCrWvhVmt0Qac3HgsjQK62FQ,Exercício Python #020 - Sorteando uma ordem na listaCurso em Vídeo21 de fev. de 2021 11:25:08 BRT,https://www.youtube.com/watch?v=OPh0nngbBSY,2021-02-21 11:25:08
Curso em Vídeo,https://www.youtube.com/channel/UCrWvhVmt0Qac3HgsjQK62FQ,Exercício Python #019 - Sorteando um item na listaCurso em Vídeo21 de fev. de 2021 11:23:49 BRT,https://www.youtube.com/watch?v=_Nk02-mfB5I,2021-02-21 11:23:49
Curso em Vídeo,https://www.youtube.com/channel/UCrWvhVmt0Qac3HgsjQK62FQ,"Exercício Python #018 - Seno, Cosseno e TangenteCurso em Vídeo21 de fev. de 2021 10:35:29 BRT",https://www.youtube.com/watch?v=9GvsphwW26k,2021-02-21 10:35:29
Curso em Vídeo,https://www.youtube.com/channel/UCrWvhVmt0Qac3HgsjQK62FQ,Exercício Python #017 - Catetos e HipotenusaCurso em Vídeo21 de fev. de 2021 10:31:02 BRT,https://www.youtube.com/watch?v=vmPW9iWsYkY,2021-02-21 10:31:02
Curso em Vídeo,https://www.youtube.com/channel/UCrWvhVmt0Qac3HgsjQK62FQ,Exercício Python #016 - Quebrando um númeroCurso em Vídeo21 de fev. de 2021 10:12:54 BRT,https://www.youtube.com/watch?v=-iSbDpl5Jhw,2021-02-21 10:12:54
Curso em Vídeo,https://www.youtube.com/channel/UCrWvhVmt0Qac3HgsjQK62FQ,Curso Python #08 - Utilizando MódulosCurso em Vídeo21 de fev. de 2021 09:43:15 BRT,https://www.youtube.com/watch?v=oOUyhGNib2Q,2021-02-21 09:43:15
Big Open Source Sibling,https://www.youtube.com/channel/UCQxKAvq-QLq57dqGYI_TuFw,[ChatBoss 1.2] Introdução ao Git e contribuição colaborativaBig Open Source Sibling20 de fev. de 2021 12:01:55 BRT,https://www.youtube.com/watch?v=hBu6fYH07nQ,2021-02-20 12:01:55
Big Open Source Sibling,https://www.youtube.com/channel/UCQxKAvq-QLq57dqGYI_TuFw,[ChatBoss 1.3] Contribuindo pra um projeto open source na práticaBig Open Source Sibling20 de fev. de 2021 10:46:37 BRT,https://www.youtube.com/watch?v=UdDaeMCC0Jw,2021-02-20 10:46:37
Curso em Vídeo,https://www.youtube.com/channel/UCrWvhVmt0Qac3HgsjQK62FQ,Curso Python #08 - Utilizando MódulosCurso em Vídeo19 de fev. de 2021 13:17:10 BRT,https://www.youtube.com/watch?v=oOUyhGNib2Q,2021-02-19 13:17:10
IT Forum,https://www.youtube.com/channel/UCnta1fosFwDZsFqr8MAHacQ,Como o iFood utiliza ciência de dados para entregar o seu pedido?IT Forum19 de fev. de 2021 12:05:10 BRT,https://www.youtube.com/watch?v=lo5BuIyounM,2021-02-19 12:05:10
Rodrigo Souza,https://www.youtube.com/channel/UCdHcO3zYXVco91CIAk1u4PA,Livros para você detonar o entrevistador - TI nos EUARodrigo Souza19 de fev. de 2021 12:04:52 BRT,https://www.youtube.com/watch?v=8Er-rmxcDDs,2021-02-19 12:04:52
CDTV,https://www.youtube.com/channel/UC0Uaby64knO-IvLnNRBFCpg,Cientista-chefe de dados do iFood define quem é o cientista de dadosCDTV19 de fev. de 2021 11:49:10 BRT,https://www.youtube.com/watch?v=CQ3AIOUzQes,2021-02-19 11:49:10
Alberto Tavares,https://www.youtube.com/channel/UCtU44tMq1MUAFakmRhZvn3Q,BD01   Conceitos Básicos de Banco de Dados   parte 02Alberto Tavares19 de fev. de 2021 10:44:51 BRT,https://www.youtube.com/watch?v=Vwu6YT6S9fQ,2021-02-19 10:44:51
Alberto Tavares,https://www.youtube.com/channel/UCtU44tMq1MUAFakmRhZvn3Q,BD01   Conceitos Básicos de Banco de Dados   parte 01Alberto Tavares19 de fev. de 2021 09:58:18 BRT,https://www.youtube.com/watch?v=uw6gAU_awjY,2021-02-19 09:58:18
IGTI,https://www.youtube.com/channel/UCetnyX8gixgcrTZgEd7aYLw,A importância da Engenharia de Software para o profissional de TIIGTI18 de fev. de 2021 13:08:12 BRT,https://www.youtube.com/watch?v=q15SjBGUcZo,2021-02-18 13:08:12
Manoel Figueiredo,https://www.youtube.com/channel/UCCcMejGVtMQt-CR365RoQ2g,7 Tipos de Software - Engenharia de Software #6Manoel Figueiredo18 de fev. de 2021 13:00:53 BRT,https://www.youtube.com/watch?v=Xu2kPzHqiww,2021-02-18 13:00:53
Leonardo Cristofani,https://www.youtube.com/channel/UCaSQbgoPEyyCWt-guYrFKug,Tipos de softwareLeonardo Cristofani18 de fev. de 2021 12:55:35 BRT,https://www.youtube.com/watch?v=VFXSHUuOLPI,2021-02-18 12:55:35
UNIVESP,https://www.youtube.com/channel/UCBL2tfrwhEhX52Dze_aO3zA,Engenharia de Software - ApresentaçãoUNIVESP18 de fev. de 2021 12:43:45 BRT,https://www.youtube.com/watch?v=ciQ2FObc3tc,2021-02-18 12:43:45
Código Fonte TV,https://www.youtube.com/channel/UCFuIUoyHB12qpYa8Jpxoxow,O que um Engenheiro de Software faz?Código Fonte TV18 de fev. de 2021 12:34:32 BRT,https://www.youtube.com/watch?v=wdU9L3DqU2w,2021-02-18 12:34:32
Tiago Braga,https://www.youtube.com/channel/UCKi8cHQj0I-FMreEdCRGQdA,Engenharia de Software - IntroduçãoTiago Braga18 de fev. de 2021 12:23:41 BRT,https://www.youtube.com/watch?v=T80_J6DaaQ8,2021-02-18 12:23:41
Ferretto Matemática,https://www.youtube.com/channel/UCW9_n8p_Byz-4k8wV1tnUBg,Conjuntos: União e Intersecção (Aula 3 de 4)Ferretto Matemática16 de fev. de 2021 13:17:13 BRT,https://www.youtube.com/watch?v=c5a99sX-Sq8,2021-02-16 13:17:13
Ferretto Matemática,https://www.youtube.com/channel/UCW9_n8p_Byz-4k8wV1tnUBg,Conjuntos: Introdução (Aula 1 de 4)Ferretto Matemática16 de fev. de 2021 13:16:58 BRT,https://www.youtube.com/watch?v=0aUEDxYjZg8,2021-02-16 13:16:58
Matemática Rio com Prof. Rafael Procopio,https://www.youtube.com/channel/UCjIPRjJZtGhzWD2LrEKOHMA,Subconjuntos e Conjunto das Partes | MEM #3Matemática Rio com Prof. Rafael Procopio16 de fev. de 2021 13:08:51 BRT,https://www.youtube.com/watch?v=m1UAjgV6Qjc,2021-02-16 13:08:51
Ferretto Matemática,https://www.youtube.com/channel/UCW9_n8p_Byz-4k8wV1tnUBg,"Conjuntos Numéricos: Intervalos Reais, Operações e Propriedades (Aula 4 de 4)Ferretto Matemática16 de fev. de 2021 13:08:33 BRT",https://www.youtube.com/watch?v=OPACJhL_mLY,2021-02-16 13:08:33
Ferretto Matemática,https://www.youtube.com/channel/UCW9_n8p_Byz-4k8wV1tnUBg,Conjuntos Numéricos: Números Irracionais e Reais (Aula 3 de 4)Ferretto Matemática16 de fev. de 2021 13:08:13 BRT,https://www.youtube.com/watch?v=J4vD5RpOqJY,2021-02-16 13:08:13
Ferretto Matemática,https://www.youtube.com/channel/UCW9_n8p_Byz-4k8wV1tnUBg,Conjuntos Numéricos: Números Racionais (Aula 2 de 4)Ferretto Matemática16 de fev. de 2021 13:07:56 BRT,https://www.youtube.com/watch?v=NYAeWhz53NM,2021-02-16 13:07:56
Ferretto Matemática,https://www.youtube.com/channel/UCW9_n8p_Byz-4k8wV1tnUBg,Conjuntos Numéricos: Números Naturais e Inteiros (Aula 1 de 4)Ferretto Matemática16 de fev. de 2021 13:07:18 BRT,https://www.youtube.com/watch?v=Y_mYgLkuEl4,2021-02-16 13:07:18
Ferretto Matemática,https://www.youtube.com/channel/UCW9_n8p_Byz-4k8wV1tnUBg,Conjuntos: Subconjuntos e Conjunto das Partes (Aula 2 de 4)Ferretto Matemática16 de fev. de 2021 12:56:13 BRT,https://www.youtube.com/watch?v=Wxm3ugnq9Sw,2021-02-16 12:56:13
Ferretto Matemática,https://www.youtube.com/channel/UCW9_n8p_Byz-4k8wV1tnUBg,Matemática Básica - Aula 15 - Dízimas periódicas (decimais periódicos)Ferretto Matemática16 de fev. de 2021 10:57:18 BRT,https://www.youtube.com/watch?v=d9GBEzzCuRg,2021-02-16 10:57:18
Me Salva! ENEM 2021,https://www.youtube.com/channel/UCWv7JMNjrWlVtkiBmygefHQ,"Me Salva! Extensivo de Matemática - CON01 - Noções básicas de conjuntos, propriedades, condiçõesMe Salva! ENEM 202116 de fev. de 2021 09:53:53 BRT",https://www.youtube.com/watch?v=AW3JXfRuZ7o,2021-02-16 09:53:53
Me Salva! ENEM 2021,https://www.youtube.com/channel/UCWv7JMNjrWlVtkiBmygefHQ,Me Salva! Extensivo de Matemática - BAS01 - Conjuntos e grupos numéricosMe Salva! ENEM 202116 de fev. de 2021 09:53:20 BRT,https://www.youtube.com/watch?v=H4eZcyCugSg,2021-02-16 09:53:20
Big Open Source Sibling,https://www.youtube.com/channel/UCQxKAvq-QLq57dqGYI_TuFw,[ChatBoss 1.2] Introdução ao Git e contribuição colaborativaBig Open Source Sibling15 de fev. de 2021 13:30:22 BRT,https://www.youtube.com/watch?v=hBu6fYH07nQ,2021-02-15 13:30:22
Programação Dinâmica,https://www.youtube.com/channel/UC70mr11REaCqgKke7DPJoLg,ESTUDE ENQUANTO ELES DORMEM 🤡 Quanto tempo estudar por dia? | Handshake #26Programação Dinâmica15 de fev. de 2021 13:08:27 BRT,https://www.youtube.com/watch?v=j6hcALm0mLM,2021-02-15 13:08:27
Associação Brasileira de Startups,https://www.youtube.com/channel/UCwj0JWfpPyx4X8ZUOQ_XsJA,CASE19 - Sandor Caetano - Data Science com Sangue nos OlhosAssociação Brasileira de Startups13 de fev. de 2021 12:54:07 BRT,https://www.youtube.com/watch?v=S3DkPgr-tsY,2021-02-13 12:54:07
Programação Dinâmica,https://www.youtube.com/channel/UC70mr11REaCqgKke7DPJoLg,FUNÇÕES em PYTHON | Introdução à Programação #12Programação Dinâmica12 de fev. de 2021 11:51:38 BRT,https://www.youtube.com/watch?v=7hJntZxux0M,2021-02-12 11:51:38
Big Open Source Sibling,https://www.youtube.com/channel/UCQxKAvq-QLq57dqGYI_TuFw,[ChatBoss 1.2] Introdução ao Git e contribuição colaborativaBig Open Source Sibling12 de fev. de 2021 11:12:35 BRT,https://www.youtube.com/watch?v=hBu6fYH07nQ,2021-02-12 11:12:35
Sprouts,https://www.youtube.com/channel/UC-RKpEc4eE9PwJaupN91xYQ,Experiential Learning: How We All Learn NaturallySprouts12 de fev. de 2021 11:07:15 BRT,https://www.youtube.com/watch?v=aF63HHVbpQ8,2021-02-12 11:07:15
TEDx Talks,https://www.youtube.com/channel/UCsT0YIqwnpJCM-mx7-gSA4Q,Eu sou um presentista | Conrado Schlochauer | TEDxPinheirosTEDx Talks12 de fev. de 2021 10:54:08 BRT,https://www.youtube.com/watch?v=_wfpqGBTad8,2021-02-12 10:54:08
Big Open Source Sibling,https://www.youtube.com/channel/UCQxKAvq-QLq57dqGYI_TuFw,[ChatBoss 1.2] Introdução ao Git e contribuição colaborativaBig Open Source Sibling11 de fev. de 2021 00:43:49 BRT,https://www.youtube.com/watch?v=hBu6fYH07nQ,2021-02-11 00:43:49
Associação Brasileira de Startups,https://www.youtube.com/channel/UCwj0JWfpPyx4X8ZUOQ_XsJA,CASE19 - Sandor Caetano - Data Science com Sangue nos OlhosAssociação Brasileira de Startups10 de fev. de 2021 17:52:50 BRT,https://www.youtube.com/watch?v=S3DkPgr-tsY,2021-02-10 17:52:50
EconoMirna,https://www.youtube.com/channel/UCwLxXLLWEIJFHEeTMlYqHTA,Os 3 MELHORES FUNDOS IMOBILIÁRIOS (Fiis) para 2021!EconoMirna10 de fev. de 2021 11:46:14 BRT,https://www.youtube.com/watch?v=o8XjGtb8dO4,2021-02-10 11:46:14
Charles Darwin,https://www.youtube.com/channel/UC5TyLPqHyWcj0wK9SYf7Jsg,TED: Dentro da mente de um mestre da procrastinação - Tim Urban (Legendado)Charles Darwin7 de fev. de 2021 21:58:23 BRT,https://www.youtube.com/watch?v=su42HCVDPNk,2021-02-07 21:58:23
TEDx Talks,https://www.youtube.com/channel/UCsT0YIqwnpJCM-mx7-gSA4Q,Do medo à confiança: A tímida que ama falar em público | Lena Souza | TEDxBomRetiroTEDx Talks6 de fev. de 2021 11:18:28 BRT,https://www.youtube.com/watch?v=fEZ_u8o6i98,2021-02-06 11:18:28
Python para Zumbis,https://www.youtube.com/channel/UCripRddD4BnaMcU833ExuwA,TWP105 maior de dois números comentáriosPython para Zumbis6 de fev. de 2021 10:58:22 BRT,https://www.youtube.com/watch?v=ynqoFmPtNwg,2021-02-06 10:58:22
Curso em Vídeo,https://www.youtube.com/channel/UCrWvhVmt0Qac3HgsjQK62FQ,Curso Python #08 - Utilizando MódulosCurso em Vídeo5 de fev. de 2021 23:22:19 BRT,https://www.youtube.com/watch?v=oOUyhGNib2Q,2021-02-05 23:22:19
Curso em Vídeo,https://www.youtube.com/channel/UCrWvhVmt0Qac3HgsjQK62FQ,Exercício Python #015 - Aluguel de CarrosCurso em Vídeo5 de fev. de 2021 23:18:08 BRT,https://www.youtube.com/watch?v=I4NYUeetLAc,2021-02-05 23:18:08
Manual do Homem Moderno,https://www.youtube.com/channel/UCe3k9fSIl25Bh0j8JxnETEw,SEXO ORAL causa CÂNCER DE GARGANTA???   Dicas de Sexo 031Manual do Homem Moderno5 de fev. de 2021 23:14:12 BRT,https://www.youtube.com/watch?v=TIw2Be_pGv8,2021-02-05 23:14:12
DevMedia,https://www.youtube.com/channel/UClBrpNsTEFLbZDDMW1xiOaQ,Python: Estrutura de repetição forDevMedia5 de fev. de 2021 12:06:36 BRT,https://www.youtube.com/watch?v=2WpNEzf_gW8,2021-02-05 12:06:36
Curso em Vídeo,https://www.youtube.com/channel/UCrWvhVmt0Qac3HgsjQK62FQ,Curso Python #07 - Operadores AritméticosCurso em Vídeo5 de fev. de 2021 12:05:45 BRT,https://www.youtube.com/watch?v=Vw6gLypRKmY,2021-02-05 12:05:45
Curso em Vídeo,https://www.youtube.com/channel/UCrWvhVmt0Qac3HgsjQK62FQ,Exercício Python #005 - Antecessor e SucessorCurso em Vídeo5 de fev. de 2021 12:00:42 BRT,https://www.youtube.com/watch?v=664e0G_S9nU,2021-02-05 12:00:42
Curso em Vídeo,https://www.youtube.com/channel/UCrWvhVmt0Qac3HgsjQK62FQ,Curso Python #06 - Tipos Primitivos e Saída de DadosCurso em Vídeo5 de fev. de 2021 11:51:40 BRT,https://www.youtube.com/watch?v=hdDHg1p3YVc,2021-02-05 11:51:40
Eduardo Mendes,https://www.youtube.com/channel/UCAaKeg-BocRqphErdtIUFFw,Você sente orgulho do código que produz?Eduardo Mendes4 de fev. de 2021 13:27:54 BRT,https://www.youtube.com/watch?v=Sn_PmeCGMjY,2021-02-04 13:27:54
Ana no Terminal,https://www.youtube.com/channel/UCjBDPBy_A8bUnyiXQrwyuxg,Introdução à Programação com Python - Parte 1Ana no Terminal4 de fev. de 2021 12:53:28 BRT,https://www.youtube.com/watch?v=fRTYkia3ysk,2021-02-04 12:53:28
Stoodi,https://www.youtube.com/channel/UCUDJR8h5P28xaN7UBEPo0VQ,Como Calcular Porcentagem? Veja o passo a passo desse cálculoStoodi4 de fev. de 2021 11:41:46 BRT,https://www.youtube.com/watch?v=RILms_BV6xc,2021-02-04 11:41:46
TEDx Talks,https://www.youtube.com/channel/UCsT0YIqwnpJCM-mx7-gSA4Q,O poder dos mini-hábitos | Joel Moraes | TEDxSantosTEDx Talks3 de fev. de 2021 12:18:11 BRT,https://www.youtube.com/watch?v=EDwQxx8wiik,2021-02-03 12:18:11
Centro Cultural Grande Bom Jardim,https://www.youtube.com/channel/UC37W8tTphfoxr0TF4GGdSXA,Masterclass da Cultura Digital | Nina da Hora apresenta Pensamento Computacional e Cidadania DigitalCentro Cultural Grande Bom Jardim3 de fev. de 2021 11:07:15 BRT,https://www.youtube.com/watch?v=Fu951c8ZmG8,2021-02-03 11:07:15
DevMedia,https://www.youtube.com/channel/UClBrpNsTEFLbZDDMW1xiOaQ,Curso de Python: Primeiros passos no Python - Aula DemonstraivaDevMedia3 de fev. de 2021 11:05:22 BRT,https://www.youtube.com/watch?v=PHe00cyo8uw,2021-02-03 11:05:22
OPER Group,https://www.youtube.com/channel/UCGL-beFZ-t4AHzzZ6O3V2DQ,TED (Legendado): Carol Dweck - O Poder de Acreditar que Você Pode MelhorarOPER Group2 de fev. de 2021 11:44:12 BRT,https://www.youtube.com/watch?v=FN59D2jHwS4,2021-02-02 11:44:12
OPER Group,https://www.youtube.com/channel/UCGL-beFZ-t4AHzzZ6O3V2DQ,TED (Legendado): Carol Dweck - O Poder de Acreditar que Você Pode MelhorarOPER Group1 de fev. de 2021 17:19:45 BRT,https://www.youtube.com/watch?v=FN59D2jHwS4,2021-02-01 17:19:45
Jorge Jeferson Ferreira Montalvão,https://www.youtube.com/channel/UCXSd_vccm_Yj4YghqPwZXeA,Configurar Visual Studio Code (VS Code) em Português BRJorge Jeferson Ferreira Montalvão31 de jan. de 2021 19:57:48 BRT,https://www.youtube.com/watch?v=T24Rwq8xi_g,2021-01-31 19:57:48
OPER Group,https://www.youtube.com/channel/UCGL-beFZ-t4AHzzZ6O3V2DQ,TED (Legendado): Carol Dweck - O Poder de Acreditar que Você Pode MelhorarOPER Group31 de jan. de 2021 14:26:18 BRT,https://www.youtube.com/watch?v=FN59D2jHwS4,2021-01-31 14:26:18
Natália Ghidelli,https://www.youtube.com/channel/UCNj4XdYm6rBIlBzg-6cb9hA,A borboleta de Austin - legendado (Austin's butterNatália Ghidelli31 de jan. de 2021 14:11:35 BRT,https://www.youtube.com/watch?v=yjmmXrdtmEw,2021-01-31 14:11:35
DevMedia,https://www.youtube.com/channel/UClBrpNsTEFLbZDDMW1xiOaQ,Python: Trabalhando com variáveisDevMedia31 de jan. de 2021 13:58:54 BRT,https://www.youtube.com/watch?v=HZiKmqaKLx0,2021-01-31 13:58:54
pythonbrasil,https://www.youtube.com/channel/UCiCQrFh8ckR_LXQyOAsOZiw,[PyBr2020] Trilha PEP20 - Segunda-feira - Dia 02 #pybr2020pythonbrasil30 de jan. de 2021 14:24:03 BRT,https://www.youtube.com/watch?v=JM2BSgSDmi8,2021-01-30 14:24:03
Caio Fábio,https://www.youtube.com/channel/UCT2iDke9SuPfp0XO0rr8YSA,"Existência movida a ansiedade. Atropelo desesperador, insatisfação. Sensação de ""ficar pra trás"".Caio Fábio29 de jan. de 2021 02:00:56 BRT",https://www.youtube.com/watch?v=viCGlllB3Aw,2021-01-29 02:00:56
CodeShow,https://www.youtube.com/channel/UCMre98RDRijOX_fvG1gnsYg,TOP 5 EXTENSÕES PYTHON PARA O VSCODE - Codeshow #009CodeShow28 de jan. de 2021 23:10:01 BRT,https://www.youtube.com/watch?v=I8qaQoNITFI,2021-01-28 23:10:01
Curso em Vídeo,https://www.youtube.com/channel/UCrWvhVmt0Qac3HgsjQK62FQ,Curso Python #06 - Tipos Primitivos e Saída de DadosCurso em Vídeo28 de jan. de 2021 23:04:57 BRT,https://www.youtube.com/watch?v=hdDHg1p3YVc,2021-01-28 23:04:57
pythonbrasil,https://www.youtube.com/channel/UCiCQrFh8ckR_LXQyOAsOZiw,[PyBr2020] Trilha PEP20 - Quinta-feira - Dia 05/11 #pybr2020 15pythonbrasil28 de jan. de 2021 13:24:24 BRT,https://www.youtube.com/watch?v=pB5tYMywt44,2021-01-28 13:24:24
Caio Fábio,https://www.youtube.com/channel/UCT2iDke9SuPfp0XO0rr8YSA,Vença a Ansiedade com esta Confiança! Agir pelo não agir!Caio Fábio27 de jan. de 2021 01:58:39 BRT,https://www.youtube.com/watch?v=SeAt-vHwsvU,2021-01-27 01:58:39
Caio Fábio,https://www.youtube.com/channel/UCT2iDke9SuPfp0XO0rr8YSA,"Ansiedade: Caio, sou ansioso pra curar minha ansiedade. Como curar isso?Caio Fábio27 de jan. de 2021 01:43:49 BRT",https://www.youtube.com/watch?v=5IPSWt76YYo,2021-01-27 01:43:49
Resilia Educação,https://www.youtube.com/channel/UCBIRxu3dixMNMRVjz-YQAcA,Recado do BrunoResilia Educação27 de jan. de 2021 01:34:50 BRT,https://www.youtube.com/watch?v=Ip11t30auo0,2021-01-27 01:34:50
O Primo Rico,https://www.youtube.com/channel/UCT4nDeU5pv1XIGySbSK-GgA,COMO SAIR DO SALÁRIO MÍNIMO E JUNTAR 10 MIL REAIS! (de forma prática)O Primo Rico26 de jan. de 2021 22:11:30 BRT,https://www.youtube.com/watch?v=N271eJ2V0EE,2021-01-26 22:11:30
Resilia Educação,https://www.youtube.com/channel/UCBIRxu3dixMNMRVjz-YQAcA,Recado do BrunoResilia Educação26 de jan. de 2021 22:10:26 BRT,https://www.youtube.com/watch?v=Ip11t30auo0,2021-01-26 22:10:26
Curso em Vídeo,https://www.youtube.com/channel/UCrWvhVmt0Qac3HgsjQK62FQ,Curso Python #06 - Tipos Primitivos e Saída de DadosCurso em Vídeo26 de jan. de 2021 14:45:03 BRT,https://www.youtube.com/watch?v=hdDHg1p3YVc,2021-01-26 14:45:03
EconoMirna,https://www.youtube.com/channel/UCwLxXLLWEIJFHEeTMlYqHTA,Os 3 MELHORES FUNDOS IMOBILIÁRIOS (Fiis) para 2021!EconoMirna26 de jan. de 2021 03:23:16 BRT,https://www.youtube.com/watch?v=o8XjGtb8dO4,2021-01-26 03:23:16
O Primo Rico,https://www.youtube.com/channel/UCT4nDeU5pv1XIGySbSK-GgA,Masterclass de Fundos Imobiliarios: começando do ZERO até VIVER DE RENDA!O Primo Rico26 de jan. de 2021 03:23:14 BRT,https://www.youtube.com/watch?v=4gLDeLA6cz8,2021-01-26 03:23:14
Curso em Vídeo,https://www.youtube.com/channel/UCrWvhVmt0Qac3HgsjQK62FQ,Curso Python #06 - Tipos Primitivos e Saída de DadosCurso em Vídeo25 de jan. de 2021 19:27:39 BRT,https://www.youtube.com/watch?v=hdDHg1p3YVc,2021-01-25 19:27:39
Curso em Vídeo,https://www.youtube.com/channel/UCrWvhVmt0Qac3HgsjQK62FQ,Curso Python #05 - Instalando o PyCharm e o QPython3Curso em Vídeo25 de jan. de 2021 18:26:22 BRT,https://www.youtube.com/watch?v=ElRd0cbXIv4,2021-01-25 18:26:22
Curso em Vídeo,https://www.youtube.com/channel/UCrWvhVmt0Qac3HgsjQK62FQ,Curso Python #04 - Primeiros comandos em Python3Curso em Vídeo25 de jan. de 2021 17:23:21 BRT,https://www.youtube.com/watch?v=31llNGKWDdo,2021-01-25 17:23:21
Curso em Vídeo,https://www.youtube.com/channel/UCrWvhVmt0Qac3HgsjQK62FQ,Curso Python #04 - Primeiros comandos em Python3Curso em Vídeo24 de jan. de 2021 20:09:57 BRT,https://www.youtube.com/watch?v=31llNGKWDdo,2021-01-24 20:09:57
Miracle Music,https://www.youtube.com/channel/UCTJ9Qg-1vBu2pP_YrWUfGnQ,"Dua Lipa, Coldplay, Martin Garrix & Kygo, The Chainsmokers Style - Feeling Me #38Miracle Music24 de jan. de 2021 13:48:13 BRT",https://www.youtube.com/watch?v=Qz6XNSB0F3E,2021-01-24 13:48:13
DJeanCar,https://www.youtube.com/channel/UCHOULJy9ZFdJrzZ6V7A931A,Como configurar Visual Studio Code para PYTHONDJeanCar24 de jan. de 2021 13:23:10 BRT,https://www.youtube.com/watch?v=QtWry1YNLks,2021-01-24 13:23:10
Python Pro,https://www.youtube.com/channel/UCGjx62365UJ8XTWU_5GZC-g,AULA 02 - Como INSTALAR O PYTHON no WINDOWS? — Curso de Python GrátisPython Pro24 de jan. de 2021 13:23:10 BRT,https://www.youtube.com/watch?v=ScmQ4I5Qr5s,2021-01-24 13:23:10
Profa. Alba Lopes,https://www.youtube.com/channel/UCe16uKQKru-7GGbmEcm_-PA,[VS Code] Configurando o Visual Studio Code para programar em PythonProfa. Alba Lopes24 de jan. de 2021 12:53:55 BRT,https://www.youtube.com/watch?v=4tGxX7oY4TI,2021-01-24 12:53:55
EconoMirna,https://www.youtube.com/channel/UCwLxXLLWEIJFHEeTMlYqHTA,Os 3 FUNDOS IMOBILIÁRIOS da MINHA CARTEIRA que eu mais gosto!EconoMirna23 de jan. de 2021 04:16:51 BRT,https://www.youtube.com/watch?v=EfqDFV0eTto,2021-01-23 04:16:51
EconoMirna,https://www.youtube.com/channel/UCwLxXLLWEIJFHEeTMlYqHTA,Como COMPRAR e VENDER Fundos Imobiliários NA PRÁTICA! (home broker)EconoMirna23 de jan. de 2021 04:11:54 BRT,https://www.youtube.com/watch?v=YOAP1yPfc5o,2021-01-23 04:11:54
